436,2009-5-5,9,1,Serniki,1058.64850088
262,2009-1-4,None,3,Mielno,3784.25560994
524,2009-12-11,11,2,Duża,3992.5570806
457,2009-1-2,4,2,Borzęcin,3711.25197185
254,2009-4-24,3,2,Sabnie,2908.22522028
217,2009-12-10,None,3,Trzebownisko,1507.38019231
73,2009-8-12,None,3,Suchowola,2146.44917681
466,2009-5-14,7,2,Sterdyń,4452.17154016
137,2009-3-1,5,1,Szemud,4651.32555576
30,2009-6-8,None,3,Burzenin,1937.93056784
613,2009-5-27,4,1,Stawiguda,2976.91763375
610,2009-2-20,9,1,Wola,189.816808494
222,2009-2-19,4,2,Borowe,3873.21575422
567,2009-1-12,1,2,Goworowo,1358.87005365
153,2009-1-26,2,2,Orchowo,1889.84914684
256,2009-2-2,1,2,Polska,4751.80951884
590,2009-4-17,11,1,Hyżne,1837.88244399
375,2009-2-25,None,3,Kleszczów,3447.77104103
86,2009-10-13,2,2,Radłów,4351.80031813
453,2009-11-27,1,1,Janowice,4567.31394481
64,2009-11-10,4,2,Morąg,3706.70155843
130,2009-2-9,6,2,Strawczyn,4777.98150623
282,2009-12-3,6,2,Kalisz,3653.52748689
224,2009-3-20,11,1,Jasienica,2651.9908969
549,2009-6-7,3,1,Iławeckie,1361.53702057
740,2009-6-27,4,2,Ostroróg,2832.54709091
514,2009-1-26,None,3,Maków,351.637846003
160,2009-9-10,7,2,Stare,2940.3000616
194,2009-5-21,6,2,Lisewo,2574.50702807
276,2009-7-1,None,3,Siedliszcze,1642.53409626
580,2009-1-17,4,1,Jasionówka,477.323610137
104,2009-7-2,7,1,Stronie,2261.26459929
269,2009-7-3,5,2,Brójce,1782.24591606
42,2009-5-4,3,2,Piwniczna-Zdrój,3658.90757116
304,2009-1-23,10,2,Rzeszów,2766.25449203
36,2009-5-11,None,3,Miasto,3792.5367682
467,2009-6-1,4,1,Kuźnica,281.211399329
512,2009-12-14,7,1,Solec,951.396727457
265,2009-8-25,7,1,Kalisz,117.764074689
638,2009-1-9,11,2,Wielkopolski,3033.60882124
392,2009-11-19,6,1,Ręczno,4070.08973108
751,2009-3-19,7,2,Góra,2401.99657095
717,2009-10-14,None,3,Małogoszcz,1892.52944877
307,2009-3-8,None,3,Domaszowice,1194.2396395
420,2009-9-4,2,1,Czeladź,4973.00387311
184,2009-2-28,7,1,Olsztyn,1971.21584726
24,2009-5-22,None,3,Świerklaniec,219.896370337
486,2009-10-17,8,1,Goślina,3153.07104321
703,2009-8-26,None,3,Myszków,1765.61850571
495,2009-8-2,None,3,Bielsko-Biała,4011.25380384
49,2009-7-19,2,2,Mieszkowice,2663.26838917
94,2009-1-6,2,2,Suchy,2906.1081028
736,2009-12-6,None,3,Wąsewo,2082.87766241
12,2009-6-25,9,2,Hażlach,1279.8740699
564,2009-11-6,10,1,Besko,4881.22004432
568,2009-9-13,1,2,Leśnica,1892.7122638
462,2009-6-12,None,3,Wisłą,3392.63208508
258,2009-2-1,None,3,Głowno,3057.87100132
110,2009-9-6,3,1,Kaczory,2644.25978559
56,2009-5-7,5,1,Świdwin,267.809566116
184,2009-7-4,6,1,Wapno,578.493261822
408,2009-2-8,None,3,Wyry,4333.54721898
608,2009-2-28,7,2,Duża,2925.56394806
737,2009-8-8,None,3,Głusk,247.078257718
405,2009-11-5,None,3,Warpno,431.330836396
464,2009-2-20,8,2,Wieruszów,1578.37202706
186,2009-5-20,None,3,Niemcza,4651.26152212
548,2009-3-13,8,2,Połaniec,622.225888097
557,2009-12-2,5,2,Bydgoszcz,1144.88101698
74,2009-5-4,3,2,Ochota,2514.12257079
621,2009-10-6,3,2,Tymbark,3187.95808927
215,2009-6-13,None,3,Stężyca,1214.2318783
53,2009-2-27,4,1,Łapy,1525.78679224
559,2009-10-28,2,1,Bakałarzewo,4818.78464195
459,2009-4-17,11,2,Dubicze,1286.0728564
311,2009-8-28,6,2,Skępe,2850.40674647
206,2009-9-14,6,1,Stare,1893.71940163
197,2009-3-28,None,3,Liniewo,239.535754201
599,2009-6-16,6,2,Juchy,4487.67622326
718,2009-11-10,5,2,Żelechlinek,686.234430675
564,2009-5-20,None,3,Pionki,2799.89957547
344,2009-6-5,4,2,Ruda,4679.40123377
72,2009-1-17,3,2,Kulesze,4977.08207847
414,2009-12-25,9,1,Kurowo,3745.16343311
478,2009-1-28,None,3,Bogdaniec,3409.60899195
354,2009-3-24,None,3,Sobków,4018.4112816
251,2009-6-17,None,3,Zarszyn,646.175676273
529,2009-3-27,1,2,Pruszków,3784.32511909
116,2009-12-7,9,2,Chmielnik,275.866306467
597,2009-8-11,None,3,Sieraków,4676.70310901
74,2009-12-8,2,1,Godziesze,972.67379922
253,2009-10-10,None,3,Tatrzańska,3224.83369858
73,2009-3-1,5,2,Frampol,688.236918285
256,2009-9-7,2,1,Promna,610.862433575
141,2009-12-13,None,3,Ostrów,4756.93324513
524,2009-6-14,8,1,Górzno,2677.0866426
619,2009-9-2,5,2,Dzierzgowo,2623.40102193
615,2009-10-20,3,2,Bieżuń,2289.82182925
381,2009-7-2,8,2,Łabowa,4181.87279334
504,2009-8-18,5,1,Nowogrodziec,3658.84255838
558,2009-9-9,3,1,Jasienica,831.058323517
515,2009-8-28,9,1,Podlaski,4452.26104988
441,2009-5-4,4,2,Brzeziny,4986.69513829
421,2009-4-4,None,3,Ceków,2985.62310015
200,2009-4-3,None,3,Jastrząb,2688.21122152
425,2009-1-27,None,3,Włoszakowice,3246.46454547
664,2009-6-11,None,3,Kolno,1989.78138354
452,2009-7-25,None,3,Brzozie,196.915673194
372,2009-4-22,3,2,Śródmieście,2376.84338473
450,2009-12-24,None,3,Reda,4918.21880614
397,2009-2-12,5,2,Szczebrzeszyn,3124.24992418
741,2009-5-21,2,2,Sadki,2437.1306699
315,2009-9-5,4,1,Gryfów,1577.09206589
792,2009-5-27,7,2,Śniadowo,4014.13852291
787,2009-6-10,None,3,Budzów,2893.11222733
773,2009-8-21,9,2,Zembrzyce,1483.75497931
771,2009-2-28,11,2,Piska,1622.40949255
790,2009-2-21,10,2,Kamieniec,1162.39691753
751,2009-2-27,None,3,Nowa,3473.35065882
754,2009-7-23,None,3,Rudnik,4947.31141896
800,2009-11-17,4,2,Strzyżów,4286.82417737
756,2009-4-24,10,1,Prudnik,4603.15084092
777,2009-8-19,6,2,Zamość,405.291613246
754,2009-7-5,None,3,Garbatka,1547.27894707
761,2009-12-12,None,3,Mogielnica,4905.6030908
772,2009-1-16,2,1,Sławków,4381.60276059
768,2009-6-9,None,3,Janów,3157.98203746
794,2009-5-16,None,3,Golina,881.046295032
800,2009-5-17,1,1,Stryków,3473.96850474
751,2009-1-25,4,2,Włodawa,3516.89603122
763,2009-8-20,2,1,Zabrodzie,4492.14979709
792,2009-1-5,1,1,Odrą,3179.31093192
789,2009-10-17,5,2,Warpno,1008.75667577
763,2009-11-16,None,3,Maszewo,2650.73612473
797,2009-9-5,8,1,Wyżna,1960.44494803
785,2009-6-2,None,3,Wołoska,2749.9131722
771,2009-2-20,6,2,Marcinowice,793.255497387
781,2009-12-6,None,3,Wojciechowice,237.641118411
754,2009-2-24,7,1,Jedwabne,3107.3570898
770,2009-10-26,1,2,Raszków,1483.48092431
790,2009-11-9,10,2,Sitkówka,131.724044207
777,2009-4-21,4,2,Zapolice,4838.45943528
763,2009-4-11,5,2,Sosnowica,2734.88449378
753,2009-2-11,7,2,Wielkopolski,2757.23510968
751,2009-7-12,None,3,Dąbie,2931.2586007
772,2009-7-8,11,1,Przytoczna,4743.00545281
764,2009-4-24,4,2,Cerekiew,619.135133188
758,2009-9-15,9,1,Rakszawa,237.46023044
783,2009-9-19,6,1,Głogów,3732.02030042
782,2009-10-1,6,1,Pilawa,3404.12556698
761,2009-1-1,None,3,Wąsewo,2915.58074953
771,2009-6-14,None,3,Baligród,3532.40227056
764,2009-3-25,11,2,Nowy,4419.75368402
769,2009-3-4,3,1,Kąty,2620.35780698
772,2009-9-1,None,3,Lipsko,220.138501202
764,2009-7-5,9,2,Sztabin,426.778321412
799,2009-3-7,None,3,Cegłów,4481.01986311
768,2009-3-10,8,2,Bobrzański,3753.65147236
794,2009-4-25,5,1,Kańczuga,4273.29681501
784,2009-7-12,9,2,Walce,2896.55601336
782,2009-7-26,4,1,Dęba,3653.98842119
768,2009-12-5,9,1,Niemcza,4876.6194176
796,2009-7-3,2,2,nad,2045.77594983
774,2009-9-27,8,1,Białopole,4324.05622553
781,2009-4-9,8,1,Przemków,4057.94116473
772,2009-7-21,None,3,Wisłą,3447.60200581
779,2009-6-4,9,1,Kożuchów,3144.24939457
784,2009-7-2,11,2,Kleczew,4295.94357049
764,2009-6-17,8,2,Izbica,3483.5349645
754,2009-8-25,5,1,Kąkolewnica,4708.15239095
794,2009-4-10,2,1,Tymbark,2237.03134377
772,2009-5-27,None,3,Wielkie,4155.97554828
757,2009-8-19,None,3,Jeziorany,1225.62047176
754,2009-2-21,8,2,Lubichowo,2700.60063046
795,2009-10-3,5,2,Nowa,1018.76102926
769,2009-2-27,None,3,Rossosz,4856.55292495
752,2009-6-25,5,1,Opatów,2737.50756325
776,2009-10-20,3,2,Rokietnica,3193.94309681
775,2009-6-12,None,3,Luzino,2612.45776722
796,2009-6-19,6,2,Mońki,3826.35997491
795,2009-1-19,11,1,Zbiczno,832.995725719
777,2009-10-20,10,1,Zielona,488.536180498
758,2009-2-19,11,1,Tyrawa,1479.22446507
778,2009-6-13,None,3,Zakrzewo,2714.91681505
798,2009-3-10,None,3,Zielona,4555.96680277
756,2009-12-27,None,3,Stężyca,325.133024471
751,2009-6-28,8,1,Dunajec,3160.75913383
795,2009-8-2,6,1,Nowy,2626.38014735
776,2009-12-27,2,1,Nowa,198.647168684
770,2009-8-22,7,2,Marklowice,3108.7892727
780,2009-11-26,None,3,Milejczyce,921.014049367
779,2009-7-28,5,1,Wieprz,2603.54435942
798,2009-10-26,3,2,Gościno,3646.28993417
771,2009-8-5,None,3,Niwiska,3784.78906034
783,2009-7-6,None,3,Brody,4944.37542351
791,2009-10-15,8,2,Kurów,4515.18461182
796,2009-3-5,2,1,Sokółka,2804.95744126
789,2009-1-11,None,3,Łeba,2537.40974382
786,2009-2-2,10,1,Tarnogród,4568.2985583
785,2009-1-5,5,2,Szczawin,2022.35808039
790,2009-8-1,1,1,Rzeczniów,2828.19207977
764,2009-4-26,1,2,Jedwabno,1622.09222847
764,2009-10-22,1,1,Tuszów,2684.99135653
779,2009-6-21,None,3,Marklowice,2975.42612706
757,2009-8-12,7,1,Kazanów,4147.71240113
794,2009-1-20,None,3,Międzyrzecz,4454.18400957
766,2009-11-18,None,3,Gawłuszowice,1090.04684117
780,2009-4-28,11,1,Wilga,862.325910911
791,2009-4-3,9,2,Dzierzążnia,927.500392159
787,2009-12-11,4,2,Jabłonowo,218.445681608
794,2009-6-19,None,3,Łabiszyn,4988.09337711
758,2009-11-25,None,3,Zabrodzie,1478.95642751
775,2009-2-25,2,1,Borne,2600.54150278
786,2009-9-9,6,1,Łódzki,2668.69128886
798,2009-1-1,11,1,Cieszków,1966.70802302
763,2009-3-6,None,3,Gorzów,3287.04561815
786,2009-4-25,2,1,Korczew,2295.21108184
772,2009-4-18,6,1,Siemiatycze,4713.3554579
759,2009-8-18,3,1,Sieraków,1596.09354839
777,2009-10-3,9,2,Jordanów,1228.87562962
792,2009-9-10,7,2,Krosno,4786.25767588
781,2009-2-5,11,2,Bedlno,2852.75025938
772,2009-8-15,5,2,Szklarska,1938.61959407
771,2009-3-22,None,3,Dąbrowa,1920.62855132
799,2009-7-27,None,3,Stoczek,1221.01100454
761,2009-2-20,None,3,Giby,1393.37262083
793,2009-6-5,4,1,Pierzchnica,2412.12410804
759,2009-3-15,None,3,Zławieś,2344.3821921
753,2009-3-7,None,3,Kije,2666.06131964
762,2009-3-26,None,3,Sosnowica,4476.75562787
800,2009-11-4,5,1,Gryfice,268.295605146
796,2009-4-10,6,1,Puszcza,1436.33553855
777,2009-10-17,3,2,Korsze,3222.51096053
757,2009-12-20,8,1,Kujawskie,4161.21287723
757,2009-1-2,10,2,Narol,3354.15042706
799,2009-5-7,None,3,Świerklaniec,4635.98567012
777,2009-5-1,None,3,Grodków,1339.56309669
763,2009-6-28,3,2,Kłodzki,4668.4863679
767,2009-8-17,None,3,Kobyla,4999.51319968
780,2009-5-15,3,1,Widuchowa,791.885423201
768,2009-7-1,3,2,Mordy,2896.21987962
775,2009-8-19,7,1,Troszyn,921.70428505
800,2009-7-27,None,3,Sidra,4645.11123149
769,2009-11-4,9,1,Margonin,2500.68682006
751,2009-4-26,4,2,Łodygowice,1585.88826762
784,2009-4-20,None,3,Karczmiska,1362.24358241
773,2009-11-22,7,2,Ruja,4748.03816705
799,2009-10-17,8,2,Wejherowo,3952.50851404
797,2009-9-28,9,2,Trzcińsko-Zdrój,1977.19518004
751,2009-2-14,7,2,Ostrołęka,3146.01062438
766,2009-2-2,None,3,Bieżuń,2856.20837223
779,2009-12-4,3,1,Biskupice,1412.40032948
786,2009-4-3,None,3,Smyków,178.487313597
798,2009-6-28,None,3,Goczałkowice,4631.22373423
767,2009-4-23,5,2,Rzewnie,1091.70338516
787,2009-2-2,None,3,Kłodawa,3582.52007285
776,2009-6-13,2,1,Chocianów,4129.14313408
783,2009-6-17,None,3,Lipce,240.664212376
775,2009-7-17,None,3,Wrocławskie,3088.78674176
799,2009-11-16,None,3,Przygodzice,3333.08628418
771,2009-3-19,3,1,Mokobody,4760.50892366
793,2009-7-27,10,2,Skawina,4640.1120373
773,2009-3-20,6,1,Radziłów,4128.1508254
769,2009-2-6,11,1,Harasiuki,713.925190635
777,2009-2-14,6,1,Sandomierski,4760.45655685
783,2009-5-20,8,2,Nowa,4252.41678966
766,2009-1-11,10,1,Wojciechowice,4375.25681248
789,2009-12-24,3,2,Żarki,1935.80086964
766,2009-8-4,8,1,Przeciszów,1675.0104586
761,2009-4-14,2,1,Rychtal,627.102536266
772,2009-11-3,None,3,Tarłów,3618.83082185
780,2009-10-21,6,1,Pawłosiów,1300.51660233
793,2009-3-19,None,3,Podhalański,3693.97821693
789,2009-10-3,6,2,Gręboszów,3373.22329062
778,2009-10-24,None,3,Opatowiec,2722.01281951
766,2009-11-12,None,3,Psary,3380.0395591
797,2009-8-24,None,3,Warckie,2463.66239573
793,2009-2-14,None,3,Przeworsk,4986.21998977
758,2009-4-1,None,3,Śląski,3654.90028306
780,2009-2-2,3,1,Wierzbica,2349.16955271
784,2009-7-25,None,3,Turośń,2905.09793169
756,2009-5-18,None,3,Działoszyce,1587.94960801
754,2009-6-2,None,3,Korfantów,1725.13630307
767,2009-3-4,9,2,Mrągowo,4140.55479418
752,2009-6-18,10,2,Cekcyn,4762.21838173
779,2009-12-5,2,2,Chrostkowo,4441.15720268
763,2009-1-2,9,1,Radziejowice,238.653861414
762,2009-8-20,2,2,Bochnia,1451.91656134
795,2009-5-17,1,2,Elbląskie,4560.45116634
760,2009-12-11,None,3,Skórzec,967.907778546
785,2009-9-28,None,3,Iłów,954.737913588
797,2009-7-3,None,3,Kije,466.981002315
776,2009-9-7,8,1,Byczyna,4491.8511196
788,2009-1-18,None,3,Jastrzębia,1627.78532732
759,2009-5-9,5,2,Wielka,3530.48348309
783,2009-7-12,11,2,Krzemieniewo,603.687246987
799,2009-9-15,None,3,Targówek,2592.56283538
796,2009-2-26,None,3,Chybie,817.542470356
791,2009-2-25,None,3,Ziębice,3577.39403232
784,2009-4-12,None,3,Wieliczki,310.837048824
780,2009-11-19,2,1,Chrzypsko,2245.70476458
768,2009-6-2,None,3,Szubin,1428.17611378
793,2009-5-6,11,1,Białobrzegi,2924.6269135
800,2009-6-28,11,2,Kowale,3000.70832832
760,2009-3-19,1,1,Ełk,4063.70004258
776,2009-2-13,None,3,Gdów,539.87284158
764,2009-3-14,10,1,Przytoczna,2871.79398936
759,2009-12-3,4,1,Rozdrażew,3914.8695354
765,2009-8-18,9,2,Bór,3736.94855099
799,2009-3-14,None,3,Szczawin,2984.40673232
790,2009-7-4,1,1,Szczytna,4461.31809693
758,2009-2-28,3,1,Tłuszcz,239.246421775
789,2009-12-24,10,1,Góra,1906.58498297
798,2009-9-6,7,2,Ciepielów,112.472676472
774,2009-9-25,None,3,Jasienica,3102.31465312
778,2009-1-19,None,3,Raszków,4890.58711886
795,2009-4-16,6,1,Pacyna,4366.98419681
768,2009-9-23,9,1,Myszyniec,1639.7470939
755,2009-12-27,10,1,Śląski,339.4821394
789,2009-12-19,2,2,Wołów,4581.14421069
781,2009-1-4,5,2,Ciechanowiec,4597.6302171
786,2009-12-19,None,3,Trzciana,4464.0111646
780,2009-1-8,None,3,Lipsk,2537.84790823
764,2009-7-27,1,2,Wielkopolski,896.233104349
777,2009-7-7,6,2,Rydułtowy,1627.79705661
781,2009-4-27,6,2,Chrzanów,2684.47877954
800,2009-3-4,None,3,Buk,3627.80362745
761,2009-6-6,10,1,Gręboszów,2078.9345653
782,2009-4-2,9,1,Pleśna,2607.20253886
779,2009-5-9,None,3,Wieś,1866.99429692
791,2009-10-8,7,1,Korczyna,270.115408778
774,2009-5-26,None,3,Ryczywół,2770.22876326
777,2009-2-1,3,2,Dębno,1994.09327208
776,2009-10-1,3,1,Jabłonna,3179.43835409
767,2009-8-1,1,2,Kondratowice,3074.9533963
786,2009-7-12,None,3,Pilicą,4898.6241412
752,2009-4-7,None,3,Korytnica,1877.915669
764,2009-10-14,1,1,Dalików,4161.77790777
755,2009-1-19,None,3,Tarnów,902.758513903
758,2009-7-7,1,1,Czarne,3703.85478215
755,2009-3-8,None,3,Kolno,3764.36837956
766,2009-6-20,2,1,Brzesko,382.949399687
767,2009-4-28,None,3,Luboń,3004.36149993
764,2009-7-14,1,1,Czeremcha,2964.31750181
765,2009-3-9,8,1,Wielka,3201.46439641
783,2009-2-9,None,3,Ińsko,3311.94912055
776,2009-7-8,None,3,Wolbórz,3297.70969735
783,2009-10-13,2,1,Kalety,1571.84266125
763,2009-2-27,None,3,Złotoryja,3123.5391866
781,2009-7-10,1,2,Józefów,2634.48670453
779,2009-1-15,None,3,Andrychów,832.095336834
781,2009-12-1,None,3,Wierzchowo,274.0034329
790,2009-2-6,5,1,Stoszowice,4824.75625825
773,2009-12-20,4,2,Bielawa,1009.00363521
788,2009-6-3,7,2,Brody,2581.47807406
758,2009-11-22,None,3,Głusk,4810.77615904
785,2009-12-2,None,3,Męcinka,3892.4125583
772,2009-4-16,11,2,Byczyna,3634.00240122
756,2009-5-25,4,1,Belsk,4455.32269302
785,2009-2-1,None,3,Michałowice,490.524432377
788,2009-10-17,3,2,Subkowy,4558.80618109
767,2009-1-5,None,3,Stara,4045.57907331
757,2009-5-1,None,3,Tuszów,4729.11431953
291,2010-2-20,3,1,Grodzisk,3949.87317012
77,2010-6-28,10,2,Tokarnia,4888.57486596
455,2010-6-7,11,2,Szczaniec,3128.4273897
166,2010-1-11,7,2,Odrzańskie,4894.6296085
600,2010-6-4,None,3,Nowe,3852.24710673
241,2010-6-23,9,1,Zdzieszowice,3168.68456065
189,2010-1-26,8,2,Jawor,665.241090986
312,2010-5-8,2,2,Strzyżewski,4174.145267
173,2010-8-1,3,2,Błędów,285.390324798
396,2010-11-21,None,3,Maszewo,1947.873958
243,2010-4-10,2,1,Brójce,2945.91355826
322,2010-6-22,None,3,Połaniec,3338.63495193
587,2010-7-6,3,1,Miasteczko,915.696520553
172,2010-8-5,1,1,Górna,772.733612578
41,2010-5-8,11,1,Pawłosiów,2398.36505391
418,2010-7-2,None,3,Lipowa,4370.93387837
498,2010-3-24,11,2,Kamień,4042.03856895
312,2010-11-21,None,3,Wojkowice,2611.65582625
242,2010-8-9,1,1,Święta,2136.95079598
491,2010-8-9,1,2,Lichnowy,3570.84816001
189,2010-3-3,6,2,Łaziska,4495.08425035
118,2010-1-25,8,1,Stargard,313.179593935
287,2010-4-22,4,2,Ursynów,1599.27254489
173,2010-12-28,8,1,Sochocin,2490.43207891
54,2010-1-18,None,3,Śląska,4353.38443212
692,2010-10-18,None,3,Mazurskie,4103.46427838
92,2010-4-19,7,1,Czudec,3080.16808781
272,2010-10-6,3,2,Domaniów,1951.97345204
192,2010-6-26,None,3,Wyśmierzyce,3578.92239317
529,2010-5-4,None,3,Chlewiska,3813.81093475
394,2010-11-8,11,2,Brzeg,2147.80196236
610,2010-2-26,5,1,Bolków,3307.20030093
672,2010-4-19,3,2,Bór,4655.34868121
217,2010-3-14,7,1,Brańsk,3327.51856904
425,2010-8-5,None,3,Miedźna,3816.22993313
540,2010-5-1,None,3,Terespol,2922.34469257
27,2010-8-17,2,1,Mszana,3061.76401037
346,2010-6-22,3,1,Józefów,766.875936542
611,2010-6-20,None,3,Janów,4713.16061018
731,2010-1-10,5,2,Sławatycze,3063.48507851
282,2010-9-10,11,1,Józefów,2272.37073776
169,2010-10-26,7,2,Krasne,2667.72907974
17,2010-8-24,7,1,Świnoujście,4986.23501716
711,2010-3-16,7,1,Wielgie,1717.00340966
197,2010-11-3,4,1,Kiwity,1841.64719023
398,2010-6-11,4,2,Prudnik,1020.08645997
608,2010-8-26,8,2,Wielkie,1965.73015388
176,2010-6-12,3,1,Bemowo,246.230385657
226,2010-3-28,None,3,Bielany,1272.70749517
541,2010-4-5,2,1,Wrocław,3892.83075391
200,2010-6-26,None,3,Włochy,330.05914086
605,2010-12-5,9,2,Błotnica,277.00205575
100,2010-11-3,None,3,Jawor,3625.53883387
727,2010-12-2,None,3,Gołymin,1939.73664523
57,2010-6-28,8,1,Dobiegniew,2587.48333591
101,2010-10-5,None,3,Telatyn,2964.18568947
648,2010-8-5,None,3,Mysłowska,3578.01311389
279,2010-8-28,3,1,Pszów,1345.46790104
51,2010-3-24,None,3,Zagnańsk,3450.93552653
125,2010-6-13,10,2,Pniewy,2249.8210776
601,2010-12-24,11,2,Wąsosz,4547.63348407
366,2010-5-18,11,1,Zambrów,2715.4004339
682,2010-1-25,3,1,Dobrodzień,2880.71928604
647,2010-9-12,2,1,Trąbki,1743.32480137
177,2010-5-22,1,1,Kraków,4230.46027992
117,2010-8-25,10,1,Wapno,953.513328205
273,2010-5-13,5,1,Sępopol,4269.8657658
522,2010-6-1,8,1,Godów,614.561364619
443,2010-5-17,7,2,Bojanów,4696.86977859
217,2010-5-24,9,1,Chełm,1725.62241601
666,2010-12-26,None,3,Wielkie,3286.4179803
238,2010-6-3,None,3,Łaziska,2476.56329506
10,2010-3-23,None,3,Stare,2202.55596703
61,2010-5-22,None,3,Grębocice,1261.28564134
192,2010-4-27,None,3,Narew,1409.50750635
197,2010-11-14,None,3,Czarna,3926.88428367
149,2010-10-11,5,2,Stupsk,3483.64884559
334,2010-7-4,None,3,Liw,1408.04286196
13,2010-1-27,10,1,Gózd,4093.31077558
282,2010-12-13,8,2,Trzebiatów,2573.12075093
162,2010-1-20,2,2,Dunajec,3752.9736621
425,2010-3-1,2,1,Bydgoszcz,3190.20461155
221,2010-8-10,2,2,Sękowa,4629.73558166
376,2010-12-2,4,2,Lipiany,923.064400337
453,2010-8-2,8,1,Rejowiec,389.11708453
134,2010-6-16,4,2,Dzierzążnia,3156.36733995
215,2010-12-1,4,1,Wymiarki,386.939561692
627,2010-12-9,8,1,Gawłuszowice,766.902175002
41,2010-12-22,None,3,Szczutowo,2604.9365501
357,2010-10-20,None,3,Konopiska,3208.60147399
464,2010-10-11,2,2,Prószków,812.170570505
286,2010-2-22,7,2,Nowa,3260.00409764
86,2010-12-18,None,3,Rakszawa,1749.88100154
317,2010-6-10,2,2,Bircza,4187.49544036
418,2010-2-21,None,3,Rabka-Zdrój,1813.00761218
125,2010-11-19,7,1,Ceków,4924.79634538
477,2010-1-18,None,3,Niechlów,4731.29282916
97,2010-7-7,3,2,Cerkiewne,1471.66768943
299,2010-10-28,10,2,Rogowo,4993.13724065
171,2010-5-21,5,2,Zduny,1880.70642185
712,2010-7-24,None,3,Pajęczno,2644.74073608
381,2010-1-13,None,3,Nowa,1023.49545346
320,2010-4-15,2,2,Laszki,1828.41456182
380,2010-9-13,None,3,Krynica-Zdrój,994.659477098
50,2010-4-8,None,3,Marciszów,4054.51395293
365,2010-9-11,3,2,Dwikozy,1080.88143088
394,2010-10-24,1,2,Bojszowy,1182.38254621
696,2010-12-9,1,2,Pomorski,1546.45885899
340,2010-9-11,2,1,Niechlów,1406.43345215
614,2010-4-27,8,2,Secemin,3250.14848304
433,2010-6-9,None,3,Baligród,1593.81885262
377,2010-1-15,5,2,Krasnystaw,3086.9599478
350,2010-4-4,None,3,Banie,3244.5662254
201,2010-11-5,6,2,Sulinowo,3396.31325271
185,2010-6-26,None,3,Budzów,3142.66250424
154,2010-12-6,8,2,Lubuskie,1512.09867169
529,2010-7-14,10,2,Krzczonów,4019.05669698
101,2010-1-2,None,3,Czerniewice,3558.6776307
265,2010-12-17,11,2,Ochotnica,879.768715954
6,2010-9-21,11,1,Radoszyce,666.996442807
72,2010-7-6,6,2,Mosina,3212.88475873
411,2010-9-20,2,1,Białe,4656.9781569
396,2010-7-4,7,2,Horyniec,569.220332331
160,2010-8-11,5,1,Wieliczki,2013.02818999
157,2010-5-12,5,1,Lipinki,2995.25438747
516,2010-2-11,2,1,Zdzieszowice,1611.21734722
497,2010-1-7,5,2,Wilczęta,2513.89632871
490,2010-4-8,None,3,Myszków,3272.77771562
363,2010-7-18,11,2,Osiek,1316.09686832
338,2010-6-10,None,3,Siemkowice,3622.45410229
247,2010-2-27,4,2,Ożarowice,2763.10454264
360,2010-10-11,6,1,Sienno,752.64080544
410,2010-8-3,None,3,Lasowice,2797.54841618
634,2010-4-10,None,3,Zławieś,537.20315708
82,2010-9-18,None,3,Krotoszyn,330.667139408
676,2010-1-11,6,1,Łoniów,1784.71380905
670,2010-1-6,None,3,Sosnówka,788.537513662
60,2010-6-23,9,2,Mazowiecki,4787.83734094
56,2010-9-13,None,3,Wieczfnia,2707.25320432
245,2010-10-11,8,2,Nowy,930.986532444
365,2010-9-1,5,2,Żołynia,2553.22585844
582,2010-12-9,4,1,nad,567.89048953
42,2010-6-25,11,2,Rząśnia,3100.63833837
576,2010-9-11,None,3,Poczesna,2345.99435396
42,2010-5-15,2,2,Drawsko,365.514425537
41,2010-11-13,9,2,Raszków,4594.28024598
673,2010-11-21,7,1,Rzekuń,3110.29828387
444,2010-4-1,None,3,Raciążek,4910.11420497
696,2010-9-15,4,2,Warmiński,2126.45897674
727,2010-2-6,1,1,Ładzice,2242.28730051
321,2010-1-26,None,3,Kraśnik,4764.8524449
262,2010-12-28,5,1,Ulhówek,2225.84323191
389,2010-1-3,1,2,Kłomnice,638.28385747
408,2010-4-28,6,2,Sieciechów,4484.25989412
531,2010-9-16,11,2,Chrząstowice,1679.05375053
151,2010-10-27,4,2,Żarki,883.359184577
314,2010-9-21,None,3,Kłaj,1085.50670632
404,2010-4-27,7,1,Wicko,582.829811419
89,2010-7-24,8,2,Kowal,4806.21561801
725,2010-5-7,10,1,Mrągowo,4681.49166224
486,2010-9-11,9,1,Dąb,2904.77831266
166,2010-1-6,6,1,Warta,3161.07208069
131,2010-9-14,11,2,Dąbrowa,4738.30116294
683,2010-6-17,None,3,Ruda,2120.05645715
285,2010-1-8,None,3,Dobra,418.913031121
583,2010-12-26,8,2,Kozy,343.642405431
685,2010-8-7,2,1,Świdnica,3024.16018432
488,2010-1-6,7,1,Głuchołazy,1939.83666745
539,2010-1-20,2,1,Osielsko,4927.63008536
364,2010-8-16,None,3,Radgoszcz,4978.65676746
87,2010-1-12,3,1,Somianka,1400.41741073
689,2010-6-22,9,1,Lubomia,1606.13426845
717,2010-9-20,4,1,Olszówka,3930.58803251
319,2010-8-8,1,1,Opolskie,112.784744476
124,2010-11-8,5,1,Wasilków,3458.23277428
747,2010-4-24,4,1,Białogard,2634.01452048
